Time,Step,EN+1.电压,EN+1.电流,EN+1.功率,EN+2.电压,EN+2.电流,EN+2.功率,{陪测A}EN+1.电压,{陪测A}EN+1.电流,{陪测A}EN+1.功率,{陪测A}EN+2.电压,{陪测A}EN+2.电流,{陪测A}EN+2.功率,485-1_环境温度,485-1_PV温度,485-1_PCS温度,485-1_PV1电压,485-1_PV1-B电流,485-1_PV2电压,485-1_PV2-B电流,485-1_PV3电压,485-1_PV3-B电流,485-1_PV4电压,485-1_PV4-B电流,485-1_PV1深度电流,485-1_PV2深度电流,485-1_PV3深度电流,485-1_PV4深度电流,485-1_PV1深度电流1,485-1_PV2深度电流1,485-1_PV3深度电流1,485-1_PV4深度电流1,485-1_电网电压A,485-1_电网电压B,485-1_电网电压C,485-1_逆变电流A,485-1_逆变电流B,485-1_逆变电流C,485-1_电网主故障码1,485-1_电网主故障码2,485-1_系统主故障码1,485-1_系统主故障码2,485-1_设备主故障码1,485-1_设备主故障码2,485-1_DC/母线主故障码1,485-1_PV侧故障1,485-1_PV侧故障2,485-1_电池主故障码1,485-1_电池主故障码2,485-1_电池主故障码3,485-1_内部故障主故障码1,485-1_内部故障主故障码2,485-1_内部故障主故障码3,485-1_内部故障主故障码4,485-1_告警信息1,判断功率,BAT功率,Result
11时39分40秒,46/79 静置,545.82,26.04,14215.34,545.95,26.08,14238.88,549.3,11.97,6573.39,548.55,12,6585.28,77,72,71.1,546.5,11,545.1,10.9,548.3,0,548.1,51.4,26,25.7,11.8,11.9,26,25.6,11.8,11.9,232.9,231.9,229.9,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时39分45秒,46/79 静置,550.21,25.87,14234.41,547.59,25.95,14210.52,551.22,11.78,6492.4,551.01,11.79,6497.02,77,72,71.1,547.2,11,546.6,11.2,546.7,0,547,51.4,25.9,25.6,11.8,11.8,25.9,25.6,11.8,11.8,232.8,232,229.8,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时39分50秒,46/79 静置,550.21,25.87,14234.41,547.59,25.95,14210.52,551.22,11.78,6492.4,551.01,11.79,6497.02,77,72,71.1,547.2,11,546.6,11.2,546.7,0,547,51.4,25.9,25.6,11.8,11.8,25.9,25.6,11.8,11.8,232.8,232,229.8,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时39分55秒,46/79 静置,546.64,26.05,14238.86,547.04,26.02,14234.26,547.66,11.99,6564.46,548.55,12,6583.67,77,72,71.1,544.1,11,548.5,11.1,548,0,546.6,51.4,26,25.5,11.8,11.8,26,25.6,11.8,11.8,232.7,232,229.9,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分00秒,46/79 静置,546.64,26.05,14238.86,547.04,26.02,14234.26,547.66,11.99,6564.46,548.55,12,6583.67,77,72,71.1,544.1,11,548.5,11.1,548,0,546.6,51.4,26,25.5,11.8,11.8,26,25.6,11.8,11.8,232.7,232,229.9,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分05秒,46/79 静置,546.64,26.05,14238.86,547.04,26.02,14234.26,547.66,11.99,6564.46,548.55,12,6583.67,77,72,71.1,544.1,11,548.5,11.1,548,0,546.6,51.4,26,25.5,11.8,11.8,26,25.6,11.8,11.8,232.7,232,229.9,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分10秒,46/79 静置,549.38,25.87,14210.99,549.23,25.97,14263.26,547.12,12,6564.85,547.18,12,6563.48,77,72,71.1,547.8,11,549,10.9,547.8,0,548.5,51.4,25.9,25.6,11.9,11.8,25.9,25.6,11.9,11.8,232.6,231.7,229.7,57.5,57.3,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分15秒,46/79 静置,547.19,26.18,14325.3,548.13,26.23,14379.41,545.47,12.04,6567.54,539.78,12.02,6487.95,77,72,71.1,541.5,11,542,11.2,542.1,0,542.8,51.4,26.2,25.7,12,12,26.2,25.7,12,12,232.8,231.7,229.9,57.4,57.2,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分20秒,46/79 静置,547.19,26.18,14325.3,548.13,26.23,14379.41,545.47,12.04,6567.54,539.78,12.02,6487.95,77,72,71.1,541.5,11,542,11.2,542.1,0,542.8,51.4,26.2,25.7,12,12,26.2,25.7,12,12,232.8,231.7,229.9,57.4,57.2,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分25秒,46/79 静置,540.34,26.29,14205.58,540.75,26.17,14150.96,539.19,12.1,6523.42,539.24,12.1,6526.66,77,72,71.1,537.2,11.1,541.1,11.3,537.9,0,538.6,51.4,26.2,25.7,12.1,12,26.3,25.7,12.1,12,232.8,231.7,229.9,57.3,57.1,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分30秒,46/79 静置,540.34,26.29,14205.58,540.75,26.17,14150.96,539.19,12.1,6523.42,539.24,12.1,6526.66,77,72,71.1,537.2,11.1,541.1,11.3,537.9,0,538.6,51.4,26.2,25.7,12.1,12,26.3,25.7,12.1,12,232.8,231.7,229.9,57.3,57.1,57.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分35秒,46/79 静置,546.64,26.02,14224.45,549.23,25.84,14190.86,550.12,11.96,6577.29,550.74,11.91,6558.88,77,72,71.1,545.2,11.1,548.9,11,546.8,0,546.6,51.4,26,25.5,11.9,11.8,26,25.5,11.9,11.8,232.8,231.8,230.1,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分40秒,46/79 静置,546.64,26.02,14224.45,549.23,25.84,14190.86,550.12,11.96,6577.29,550.74,11.91,6558.88,77,72,71.1,545.2,11.1,548.9,11,546.8,0,546.6,51.4,26,25.5,11.9,11.8,26,25.5,11.9,11.8,232.8,231.8,230.1,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分45秒,46/79 静置,541.16,26.07,14109.35,549.23,25.94,14247.17,539.73,11.99,6468.89,541.43,12.02,6505.59,77,71.9,71,544,11,547.1,11.1,547.3,0,546.1,51.4,26,25.5,11.9,11.8,25.9,25.5,11.9,11.8,233,231.9,230.2,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分50秒,46/79 静置,541.16,26.07,14109.35,549.23,25.94,14247.17,539.73,11.99,6468.89,541.43,12.02,6505.59,77,71.9,71,544,11,547.1,11.1,547.3,0,546.1,51.4,26,25.5,11.9,11.8,25.9,25.5,11.9,11.8,233,231.9,230.2,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时40分55秒,46/79 静置,546.92,26.05,14248.68,549.5,25.7,14120.65,541.92,12.06,6533.22,548.55,11.99,6578.85,77,71.9,71,543.5,11.1,547.6,11.2,543,0,544.9,51.4,26,25.5,12,11.9,26,25.5,12,11.9,233.1,232,230.2,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分00秒,46/79 静置,546.92,26.05,14248.68,549.5,25.7,14120.65,541.92,12.06,6533.22,548.55,11.99,6578.85,77,71.9,71,543.5,11.1,547.6,11.2,543,0,544.9,51.4,26,25.5,12,11.9,26,25.5,12,11.9,233.1,232,230.2,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分05秒,46/79 静置,549.38,25.86,14206.7,548.41,26.02,14271.44,549.3,12,6588.95,548.55,11.99,6576.71,77,71.9,71,546.9,10.9,544.3,11.2,545.5,0,546.3,51.4,26,25.6,11.9,11.8,25.9,25.6,11.9,11.8,233.2,232,230.2,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分10秒,46/79 静置,549.38,25.86,14206.7,548.41,26.02,14271.44,549.3,12,6588.95,548.55,11.99,6576.71,77,71.9,71,546.9,10.9,544.3,11.2,545.5,0,546.3,51.4,26,25.6,11.9,11.8,25.9,25.6,11.9,11.8,233.2,232,230.2,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分15秒,46/79 静置,547.46,26.01,14238.36,546.22,26.06,14235.88,550.67,11.89,6547.8,547.18,11.98,6556.54,77,71.9,71,546.6,11.1,547,11,547.5,0,547.8,51.4,25.9,25.6,11.8,11.9,26,25.6,11.8,11.9,232.9,231.6,229.9,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分20秒,46/79 静置,547.46,26.01,14238.36,546.22,26.06,14235.88,550.67,11.89,6547.8,547.18,11.98,6556.54,77,71.9,71,546.6,11.1,547,11,547.5,0,547.8,51.4,25.9,25.6,11.8,11.9,26,25.6,11.8,11.9,232.9,231.6,229.9,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分25秒,46/79 静置,545.27,26.06,14209.59,544.58,26.07,14198.97,541.92,11.98,6494.58,544.99,12.02,6548.91,77,71.8,71,547.2,10.9,544.3,11,547,0,546.7,51.4,25.9,25.6,11.9,11.9,26,25.6,11.9,11.9,233,231.9,230.1,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分30秒,46/79 静置,545.27,26.06,14209.59,544.58,26.07,14198.97,541.92,11.98,6494.58,544.99,12.02,6548.91,77,71.8,71,547.2,10.9,544.3,11,547,0,546.7,51.4,25.9,25.6,11.9,11.9,26,25.6,11.9,11.9,233,231.9,230.1,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分35秒,46/79 静置,549.11,25.96,14254.32,546.49,26.08,14252.08,546.29,12.01,6561.41,547.73,11.99,6565.78,77,71.8,71,547.4,10.9,547.6,11.1,544.2,0,545.2,51.4,25.9,25.6,11.9,11.9,26,25.6,11.9,11.9,233.3,232.3,230.4,57.5,57.3,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分40秒,46/79 静置,549.11,25.96,14254.32,546.49,26.08,14252.08,546.29,12.01,6561.41,547.73,11.99,6565.78,77,71.8,71,547.4,10.9,547.6,11.1,544.2,0,545.2,51.4,25.9,25.6,11.9,11.9,26,25.6,11.9,11.9,233.3,232.3,230.4,57.5,57.3,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分45秒,46/79 静置,550.48,25.93,14274.81,547.59,26.01,14245.28,550.4,11.96,6580.56,550.47,11.93,6564.75,77,71.8,71,546,10.9,549,11.1,544.6,0,549.5,51.4,26,25.5,11.9,11.8,25.7,25.5,11.9,11.8,233,231.8,230,57.4,57.2,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分50秒,46/79 静置,550.48,25.93,14274.81,547.59,26.01,14245.28,550.4,11.96,6580.56,550.47,11.93,6564.75,77,71.8,71,546,10.9,549,11.1,544.6,0,549.5,51.4,26,25.5,11.9,11.8,25.7,25.5,11.9,11.8,233,231.8,230,57.4,57.2,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时41分55秒,46/79 静置,544.18,26.09,14198.55,547.59,26,14234.59,547.66,12,6569.27,549.1,11.98,6576.3,77,71.8,71,543.9,11.1,546.6,11,545.9,0,547.1,51.4,26,25.6,11.9,11.9,26.1,25.6,11.9,11.9,232.9,232,230.1,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分00秒,46/79 静置,544.18,26.09,14198.55,547.59,26,14234.59,547.66,12,6569.27,549.1,11.98,6576.3,77,71.8,71,543.9,11.1,546.6,11,545.9,0,547.1,51.4,26,25.6,11.9,11.9,26.1,25.6,11.9,11.9,232.9,232,230.1,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分05秒,46/79 静置,549.38,26,14285.03,548.68,25.97,14250.16,547.66,11.99,6567.13,546.63,12.01,6565.99,77,71.8,71,544.4,11.1,546.7,11.1,544.1,0,545.2,51.4,26,25.5,11.9,11.9,25.7,25.5,11.9,11.9,232.7,231.9,229.8,57.4,57.2,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分10秒,46/79 静置,549.38,26,14285.03,548.68,25.97,14250.16,547.66,11.99,6567.13,546.63,12.01,6565.99,77,71.8,71,544.4,11.1,546.7,11.1,544.1,0,545.2,51.4,26,25.5,11.9,11.9,25.7,25.5,11.9,11.9,232.7,231.9,229.8,57.4,57.2,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分15秒,46/79 静置,548.01,26.03,14265.46,541.85,26.16,14173.76,547.12,12,6564.31,549.37,11.98,6582.8,77,71.8,71,544.6,10.9,543.3,11.1,547.8,0,546.9,51.4,26,25.7,11.9,11.8,26,25.7,11.9,11.8,232.9,231.7,229.9,57.5,57.4,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分20秒,46/79 静置,548.01,26.03,14265.46,541.85,26.16,14173.76,547.12,12,6564.31,549.37,11.98,6582.8,77,71.8,71,544.6,10.9,543.3,11.1,547.8,0,546.9,51.4,26,25.7,11.9,11.8,26,25.7,11.9,11.8,232.9,231.7,229.9,57.5,57.4,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分25秒,46/79 静置,549.66,25.98,14278.74,549.23,25.92,14234.3,548.21,12,6580.65,549.1,11.99,6581.66,77,71.8,70.9,547.6,10.9,548.3,11.2,545.4,0,547.1,51.4,25.8,25.5,11.9,11.9,25.9,25.5,11.9,11.9,232.7,231.9,229.8,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分30秒,46/79 静置,549.66,25.98,14278.74,549.23,25.92,14234.3,548.21,12,6580.65,549.1,11.99,6581.66,77,71.8,70.9,547.6,10.9,548.3,11.2,545.4,0,547.1,51.4,25.8,25.5,11.9,11.9,25.9,25.5,11.9,11.9,232.7,231.9,229.8,57.7,57.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分35秒,46/79 静置,541.99,26.16,14175.78,548.68,25.98,14256.05,547.12,11.99,6561.11,544.17,12.06,6560.83,77,71.8,70.9,539.2,11.1,546.1,11,546.6,0,542.5,51.4,26.2,25.5,11.9,11.9,26.1,25.5,11.9,11.9,233,232,230,57.5,57.4,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分40秒,46/79 静置,541.99,26.16,14175.78,548.68,25.98,14256.05,547.12,11.99,6561.11,544.17,12.06,6560.83,77,71.8,70.9,539.2,11.1,546.1,11,546.6,0,542.5,51.4,26.2,25.5,11.9,11.9,26.1,25.5,11.9,11.9,233,232,230,57.5,57.4,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分45秒,46/79 静置,549.11,25.89,14217.86,546.49,26.08,14253.68,545.2,12.04,6561.58,548,12,6574.95,77,71.8,70.8,547.1,11,544.2,10.9,544.7,0,545.7,51.4,25.9,25.6,12,11.9,25.9,25.6,12,11.9,233,232,230,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分50秒,46/79 静置,549.11,25.89,14217.86,546.49,26.08,14253.68,545.2,12.04,6561.58,548,12,6574.95,77,71.8,70.8,547.1,11,544.2,10.9,544.7,0,545.7,51.4,25.9,25.6,12,11.9,25.9,25.6,12,11.9,233,232,230,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时42分55秒,46/79 静置,548.83,25.93,14233.8,547.59,26.04,14259.18,546.84,12.01,6568.51,548,11.98,6562.64,77,71.8,70.8,546.6,11.1,545.3,11.1,545.1,0,547.3,51.4,26,25.5,11.9,11.8,25.8,25.5,11.9,11.8,233,232.1,230,57.2,56.9,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分00秒,46/79 静置,548.83,25.93,14233.8,547.59,26.04,14259.18,546.84,12.01,6568.51,548,11.98,6562.64,77,71.8,70.8,546.6,11.1,545.3,11.1,545.1,0,547.3,51.4,26,25.5,11.9,11.8,25.8,25.5,11.9,11.8,233,232.1,230,57.2,56.9,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分05秒,46/79 静置,549.11,26.01,14283.28,546.77,26.08,14261.88,549.85,11.91,6546.64,546.08,11.97,6538.61,77,71.8,70.8,545.5,10.8,546,11.1,547.1,0,548.4,51.4,26,25.6,11.9,11.9,26,25.6,11.9,11.9,233.1,232.1,230,57.4,57.2,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分10秒,46/79 静置,549.11,26.01,14283.28,546.77,26.08,14261.88,549.85,11.91,6546.64,546.08,11.97,6538.61,77,71.8,70.8,545.5,10.8,546,11.1,547.1,0,548.4,51.4,26,25.6,11.9,11.9,26,25.6,11.9,11.9,233.1,232.1,230,57.4,57.2,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分15秒,46/79 静置,549.38,25.93,14247.47,548.68,25.99,14261.95,548.76,11.99,6579.18,548.55,12.01,6585.81,77,71.8,70.8,546.5,10.9,549.4,10.9,545.2,0,548.5,51.4,26,25.5,11.9,11.9,26,25.5,11.9,11.9,232.9,232,230,57.5,57.3,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分20秒,46/79 静置,549.38,25.93,14247.47,548.68,25.99,14261.95,548.76,11.99,6579.18,548.55,12.01,6585.81,77,71.8,70.8,546.5,10.9,549.4,10.9,545.2,0,548.5,51.4,26,25.5,11.9,11.9,26,25.5,11.9,11.9,232.9,232,230,57.5,57.3,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分25秒,46/79 静置,549.38,26.05,14312.39,548.95,25.9,14219.2,548.76,11.96,6561.49,546.91,12,6561.81,77,71.8,70.8,542.6,11.1,549,11.2,546.8,0,547.8,51.4,26.1,25.5,11.9,11.9,26,25.5,11.9,11.9,232.9,232,229.9,57.5,57.3,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分30秒,46/79 静置,549.38,26.05,14312.39,548.95,25.9,14219.2,548.76,11.96,6561.49,546.91,12,6561.81,77,71.8,70.8,542.6,11.1,549,11.2,546.8,0,547.8,51.4,26.1,25.5,11.9,11.9,26,25.5,11.9,11.9,232.9,232,229.9,57.5,57.3,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分35秒,46/79 静置,549.38,25.86,14206.16,547.04,26.02,14234.79,546.02,12.01,6555.99,548.82,11.98,6575.7,77,71.8,70.8,546.6,11.1,548.2,10.9,545.7,0,547.4,51.4,26,25.5,11.9,11.8,25.9,25.6,11.9,11.8,232.9,231.9,229.7,57.6,57.4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分40秒,46/79 静置,549.38,25.86,14206.16,547.04,26.02,14234.79,546.02,12.01,6555.99,548.82,11.98,6575.7,77,71.8,70.8,546.6,11.1,548.2,10.9,545.7,0,547.4,51.4,26,25.5,11.9,11.8,25.9,25.6,11.9,11.8,232.9,231.9,229.7,57.6,57.4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分45秒,46/79 静置,547.46,26.02,14247.45,548.13,26.01,14255.23,546.57,12,6558.29,547.18,12.02,6575.24,77,71.8,70.8,545.4,11,548.6,11.2,547.7,0,545.8,51.4,26,25.5,11.9,11.9,26,25.6,11.9,11.9,233.2,232,229.9,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分50秒,46/79 静置,547.46,26.02,14247.45,548.13,26.01,14255.23,546.57,12,6558.29,547.18,12.02,6575.24,77,71.8,70.8,545.4,11,548.6,11.2,547.7,0,545.8,51.4,26,25.5,11.9,11.9,26,25.6,11.9,11.9,233.2,232,229.9,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时43分55秒,46/79 静置,545.27,26.09,14224.5,543.49,26.05,14158.8,543.83,12.04,6547.26,544.17,12.03,6545.42,77,71.8,70.8,546.4,10.9,546.4,11,546.8,0,547.9,51.4,25.9,25.6,11.9,11.9,26.1,25.6,12,11.9,233.5,232.3,230.2,57.4,57.2,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时44分00秒,46/79 静置,545.27,26.09,14224.5,543.49,26.05,14158.8,543.83,12.04,6547.26,544.17,12.03,6545.42,77,71.8,70.8,546.4,10.9,546.4,11,546.8,0,547.9,51.4,25.9,25.6,11.9,11.9,26.1,25.6,12,11.9,233.5,232.3,230.2,57.4,57.2,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,OK
11时44分05秒,46/79 静置,549.11,25.84,14187.83,547.86,26.05,14269.51,547.12,11.99,6561.64,548.82,11.99,6581.06,78,71.8,70.8,547.7,11,547.2,11.2,547.1,0,547,51.4,25.9,25.6,11.9,11.8,25.9,25.6,11.9,11.8,233.3,232.2,230.1,57.6,57.3,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时44分10秒,46/79 静置,549.11,25.84,14187.83,547.86,26.05,14269.51,547.12,11.99,6561.64,548.82,11.99,6581.06,78,71.8,70.8,547.7,11,547.2,11.2,547.1,0,547,51.4,25.9,25.6,11.9,11.8,25.9,25.6,11.9,11.8,233.3,232.2,230.1,57.6,57.3,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时44分15秒,46/79 静置,548.56,25.98,14249.18,546.49,26.04,14230.2,547.39,11.95,6543.54,547.45,11.99,6564.1,78,71.8,70.8,545.3,11.1,546.9,11,546.9,0,546,51.4,25.9,25.6,11.9,11.8,25.9,25.6,11.9,11.8,233.1,232.1,230,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时44分20秒,46/79 静置,548.56,25.98,14249.18,546.49,26.04,14230.2,547.39,11.95,6543.54,547.45,11.99,6564.1,78,71.8,70.8,545.3,11.1,546.9,11,546.9,0,546,51.4,25.9,25.6,11.9,11.8,25.9,25.6,11.9,11.8,233.1,232.1,230,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时44分25秒,46/79 静置,548.56,25.96,14237.93,548.13,25.86,14172.26,549.3,11.97,6576.08,548.28,11.99,6575.02,78,71.8,70.8,548.3,11,549.1,11,546.8,0,546.6,51.4,25.7,25.6,11.8,11.8,25.9,25.6,11.8,11.8,233.3,231.9,229.7,57.5,57.3,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时44分30秒,46/79 静置,548.56,25.96,14237.93,548.13,25.86,14172.26,549.3,11.97,6576.08,548.28,11.99,6575.02,78,71.8,70.8,548.3,11,549.1,11,546.8,0,546.6,51.4,25.7,25.6,11.8,11.8,25.9,25.6,11.8,11.8,233.3,231.9,229.7,57.5,57.3,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时44分35秒,46/79 静置,548.83,25.98,14257.38,548.68,26.05,14290.88,547.94,11.99,6569.88,544.44,12.04,6556.68,78,71.8,70.8,548.1,11,546.4,11,545.5,0,544.8,51.4,25.8,25.5,11.9,11.9,26,25.5,11.9,11.9,233.2,232.1,229.9,57.6,57.3,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时44分40秒,46/79 静置,548.83,25.98,14257.38,548.68,26.05,14290.88,547.94,11.99,6569.88,544.44,12.04,6556.68,78,71.8,70.8,548.1,11,546.4,11,545.5,0,544.8,51.4,25.8,25.5,11.9,11.9,26,25.5,11.9,11.9,233.2,232.1,229.9,57.6,57.3,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时44分45秒,46/79 静置,545.27,26.07,14217.05,545.13,26.13,14244.1,547.12,12,6562.71,549.37,11.98,6581.72,78,71.8,70.8,544.9,11,545.2,11.2,547.8,0,546.9,51.4,26,25.7,11.9,11.8,26.1,25.7,11.9,11.8,233.2,232.2,230,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时44分50秒,46/79 静置,545.27,26.07,14217.05,545.13,26.13,14244.1,547.12,12,6562.71,549.37,11.98,6581.72,78,71.8,70.8,544.9,11,545.2,11.2,547.8,0,546.9,51.4,26,25.7,11.9,11.8,26.1,25.7,11.9,11.8,233.2,232.2,230,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时44分55秒,46/79 静置,549.66,25.95,14262.1,541.03,26.18,14164.98,549.3,11.86,6516,548.55,12.01,6587.42,78,71.8,70.8,546.1,11,542.3,11.1,547.8,0,545,51.4,26,25.8,11.9,11.9,25.9,25.8,11.9,11.9,233.3,232.2,230,57.5,57.2,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时45分00秒,46/79 静置,549.66,25.95,14262.1,541.03,26.18,14164.98,549.3,11.86,6516,548.55,12.01,6587.42,78,71.8,70.8,546.1,11,542.3,11.1,547.8,0,545,51.4,26,25.8,11.9,11.9,25.9,25.8,11.9,11.9,233.3,232.2,230,57.5,57.2,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时45分05秒,46/79 静置,545.82,26.05,14220.67,547.31,25.98,14218.39,547.66,11.98,6560.71,544.44,12.02,6543.92,78,71.8,70.8,546.5,10.8,550.2,11,546.6,0,547.3,51.4,26,25.6,11.9,11.9,26,25.6,11.9,11.9,233.2,232,229.8,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时45分10秒,46/79 静置,545.82,26.05,14220.67,547.31,25.98,14218.39,547.66,11.98,6560.71,544.44,12.02,6543.92,78,71.8,70.8,546.5,10.8,550.2,11,546.6,0,547.3,51.4,26,25.6,11.9,11.9,26,25.6,11.9,11.9,233.2,232,229.8,57.6,57.4,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
11时45分15秒,46/79 静置,545.82,26.05,14219.07,550.32,25.87,14239,548.21,11.96,6554.42,544.44,12.01,6539.67,78,71.8,70.8,545.6,10.9,547.6,11.1,545.3,0,547.6,51.4,26,25.3,11.9,11.9,26,25.3,11.9,11.9,233.2,232.3,229.9,57.5,57.2,57.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,OK
